id,nomeUrna,nomeCompleto,numero,partido_sigla,nomeColigacao,cargo_nome,cargo_codigo,ufCandidatura,descricaoSituacao,descricaoTotalizacao,candidatoApto,st_REELEICAO,gastoCampanha,eleicao_ano,coletado_em,fonte_url
80002549050,ALTEMAR OLIVEIRA,ALTEMAR JOAO DE OLIVEIRA,35888,DEMOCRATA,DEMOCRATA,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002537476,ALYSSON REIS,ALYSSON FRANCISCO GOMES REIS,20333,PODE,PODE,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549490,ANA AZEVEDO,ANA PAULA DE AZEVEDO SIQUEIRA,18123,REDE,FEDERAÇÃO PSOL REDE(PSOL/REDE),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549111,ANA PAULA BUEKER,ANA PAULA DOS SANTOS BUEKER,15500,MDB,MDB,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002553324,ANA PAULA FREITAS,ANA PAULA FREITAS DOS SANTOS,30007,NOVO,NOVO,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002540542,ANA PAULA MACHADO,ANA PAULA SIMÕES MACHADO FERNANDES,45121,PSDB,FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002540540,ANADELSO PEREIRA,ANADELSO PEREIRA,45444,PSDB,FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002537470,ANCELMO CORRETOR,ANCELMO DIAS GOMES,20800,PODE,PODE,Deputado Estadual,7,ES,Renúncia,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549988,ANDERSON GOGGI,ANDERSON GOGGI RODRIGUES,10333,REPUBLICANOS,REPUBLICANOS,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002541020,ANDERSON PEDREIRO,ANDERSON DE SOUZA LAURINDO,40111,PSB,PSB,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549447,ANDERSON SALVADOR,ANDERSON MERLIN SALVADOR,11555,PP,FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002535796,ANDRE FAGUNDES,ANDRE WILER SILVA FAGUNDES,36100,AGIR,AGIR,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549992,ANDRÉ PEÇANHA,ANDRE PECANHA LOPES,10500,REPUBLICANOS,REPUBLICANOS,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549060,ANGELA OLIVEIRA FRAGA,ANGELA OLIVEIRA FRAGA,35400,DEMOCRATA,DEMOCRATA,Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002531677,ANGÉLICA BANDEIRA,ANGÉLICA BANDEIRA DA SILVA,30033,NOVO,NOVO,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549407,ANTONIO EMILIO,ANTONIO EMILIO ABREU DIAS BORGES,22038,PL,PL,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002553323,ARILDO ELIZIARIO,ARILDO ELEZIARIO,30456,NOVO,NOVO,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549429,ARLETE DE LAI,ARLETE CORREIA DE LAI,22544,PL,PL,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549433,ARMANDINHO FONTOURA,ARMANDO FONTOURA BORGES FILHO,22456,PL,PL,Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549107,ARNOBIO PINHEIRO,ARNOBIO PINHEIRO SILVA,15789,MDB,MDB,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549048,ARTHUR SANTOS,ARTHUR DA SILVA SANTOS,35555,DEMOCRATA,DEMOCRATA,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549452,AUDIFAX,AUDIFAX CHARLES PIMENTEL BARCELOS,11011,PP,FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549069,AÇUCENA,ILONA AÇUCENA CHAVES GONÇALVES,13133,PT,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002551822,BAIANO RPF,JOSE RAIMUNDO DOS SANTOS,27125,DC,DC,Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002550826,BASILIO,LEONARDO PEREIRA BASILIO,77000,SOLIDARIEDADE,FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDARIEDADE),Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549099,BIRA NOBRE,UBIRAJARA NOBRE CARLOS,15150,MDB,MDB,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549436,BISPA ELIANE LEAL,ELIANE LEAL VIEIRA,22212,PL,PL,Deputado Estadual,7,ES,Renúncia,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549993,BISPO ALVES,BENEDITO ALVES COSTA,10123,REPUBLICANOS,REPUBLICANOS,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002551817,BRACINHO,JOVACI MARTINS BARBOSA,27444,DC,DC,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549415,BRANCO,EMERSON CARDOZO,22007,PL,PL,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002553755,BRASILINA GRISANTE,BRASILINA OLIVEIRA GRISANTE,22221,PL,PL,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002535798,BRIZOLA CORTELETTI,ANGELO ANTONIO CORTELETTI,36900,AGIR,AGIR,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002541014,BRUNO LAMAS,BRUNO LAMAS SILVA,40011,PSB,PSB,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549981,BRUNO LORENZUTTI,BRUNO RODRIGUES LORENZUTTI,10300,REPUBLICANOS,REPUBLICANOS,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549449,CABO DANIELSON,DANIELSON MARTINS DOS SANTOS,44190,UNIÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP),Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549123,CABO VIDAL,VINICIUS VEIGA VIDAL,15190,MDB,MDB,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002535797,CAMARGÃO,DOUGLAS RAFAEL CAMARGO,36000,AGIR,AGIR,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549489,CAMILA VALADÃO,CAMILA COSTA VALADÃO,50180,PSOL,FEDERAÇÃO PSOL REDE(PSOL/REDE),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549430,CAPITAO ASSUMÇAO,LUCINIO CASTELO DE ASSUMÇAO,22190,PL,PL,Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549985,CAPITÃO VALDIRENE,VALDIRENE PEREIRA DE OLIVEIRA,10120,REPUBLICANOS,REPUBLICANOS,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002550828,CARLA MARTINS,CARLA PEREIRA MARTINS,77888,SOLIDARIEDADE,FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDARIEDADE),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002535783,CARLINHOS LIRIO,CARLOS ALBERTO LYRIO,36123,AGIR,AGIR,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549090,CARLOS LYRIO,CARLOS EDUARDO CAMPISTA DE LYRIO,13222,PT,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002551802,CARLOS MAXIMILIANO,CARLOS MAXIMILIANO BEISE MARTINS,27111,DC,DC,Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002551816,CAROL BASTOS PLANTAS,CAROLINA ROCHA SOUZA,27090,DC,DC,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002551797,CAROL CALDEIRA,ANA CAROLYNA CALDEIRA MOURA,27777,DC,DC,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002550819,CB,CRISTIANO BRITO DE MATTOS PEREIRA,77701,SOLIDARIEDADE,FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDARIEDADE),Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002540543,CEZAR LÁZARO,ANTONIO CEZAR LAZARO,45200,PSDB,FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002550820,CHIQUINHO (DIÁCONO FRANCISCO),JOSE FRANCISCO BATISTA,77123,SOLIDARIEDADE,FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDARIEDADE),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549456,CHRISTIAN DA ACADEMIA ATLETAS,CHRISTIAN GESNEI MARIM OLIVEIRA,44028,UNIÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002535778,CHRISTIANO SPADETTO,CHRISTIANO SPADETTO,36234,AGIR,AGIR,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002540529,CICERO RIBEIRO,CICERO EDUARDO BACELAR RIBEIRO,45020,PSDB,FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549017,CLEUSA PAIXÃO,CLEUSA PAIXAO DA SILVA,12333,PDT,PDT,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549497,CLÁUDILE SABINO,CLÁUDILE GONÇALVES SABINO,50316,PSOL,FEDERAÇÃO PSOL REDE(PSOL/REDE),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002537483,CORONEL CAUS,DOUGLAS CAUS,20190,PODE,PODE,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549408,CORONEL FABRICIO,FABRICIO DA SILVA MARTINS,22777,PL,PL,Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002540527,CORONEL ROGER,ROGER DE OLIVEIRA ALMEIDA,45555,PSDB,FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549982,CORONEL WAGNER,CARLOS WAGNER BORGES,10101,REPUBLICANOS,REPUBLICANOS,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002551809,CORONEL WELITON,WELITON VIRGILIO PEREIRA,27190,DC,DC,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549432,CREONE DA FARMÁCIA,CREONE GOMES DA SILVA,22300,PL,PL,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549108,CREUZA SIMER,CREUZA SIMER CONTI,15600,MDB,MDB,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002553986,CRIS CARDOSO,CRISTIANE DOS SANTOS CARDOSO,20022,PODE,PODE,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002537472,CYNTIA GRILLO,CYNTIA FIGUEIRA GRILLO,20020,PODE,PODE,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549071,CÉLIA TAVARES,CELIA MARIA VILELA TAVARES,13621,PT,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549043,DAMACENO,ADARILSON SANTOS DAMACENO,35300,DEMOCRATA,DEMOCRATA,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549461,DANIEL SANTANA,DANIEL SANTANA BARBOSA,11123,PP,FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP),Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549455,DANIELE ENCARNAÇÃO,DANIELE ENCARNACAO DA SILVA,11590,PP,FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002538890,DANLEY VIEIRA,DANLEY VIEIRA SOUTO JUNIOR,14321,MISSÃO,MISSÃO,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002551814,DANUBIA DO SOCIAL,DANÚBIA RODRIGUES DOS SANTOS,27080,DC,DC,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549410,DARCIO BRACARENSE,DARCIO BRACARENSE FILGUEIRAS,22322,PL,PL,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002550818,DARLAN SARMENTO,DARLAN MACHADO SARMENTO GONÇALVES,77223,SOLIDARIEDADE,FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDARIEDADE),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002541027,DARY PAGUNG,DARY ALVES PAGUNG,40569,PSB,PSB,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549987,DAVI ESMAEL,DAVI ESMAEL MENEZES DE ALMEIDA,10222,REPUBLICANOS,REPUBLICANOS,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549030,DEIVERSON,DEIVERSON ALVES MULLER,12027,PDT,PDT,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549438,DELAMAR DO PEIXE,DELAMAR DOS SANTOS PAZ,11567,PP,FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP),Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002531659,DELEGADA GLÓRIA PESSOTTI,MARIA DA GLÓRIA PESSOTTI,30700,NOVO,NOVO,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549411,DELEGADO DANILO BAHIENSE,DANILO BAHIENSE MOREIRA,22222,PL,PL,Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002531675,DELEGADO JORGE MEYER,JORGE PAULO MEYER,30181,NOVO,NOVO,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002537484,DELEGADO LEANDRO SPERANDIO,LEANDRO COMPER SPERANDIO,20300,PODE,PODE,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549122,DELEGADO PIQUET,LEANDRO PIQUET DE AZEREDO BASTOS,15181,MDB,MDB,Deputado Estadual,7,ES,Deferido,Concorrendo,True,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
80002549983,DELEGADO ROMUALDO,ROMUALDO GIANORDOLI NETO,10888,REPUBLICANOS,REPUBLICANOS,Deputado Estadual,7,ES,Aguardando julgamento,Concorrendo,False,False,0.0,2026,2026-09-07T19:44:04-03:00,https://divulgacandcontas.tse.jus.br/divulga/rest/v1/candidatura/listar/2026/ES/20322002026/7/candidatos
